station_id,state,region,station_lat,station_lon,date,year,month,day_of_year,max_temp_c,heatwave_flag
IMD-1042,Rajasthan,Northwest,27.812,72.919,2020-03-16,2020,3,76,41.2,1
IMD-1669,West Bengal,East,22.188,86.399,2025-05-17,2025,5,137,32.3,0
IMD-1292,Maharashtra,West,19.011,75.634,2020-04-12,2020,4,103,32.2,0
IMD-1455,Haryana,Northwest,28.285,74.518,2023-03-27,2023,3,86,38.3,0
IMD-1493,Delhi,Northwest,28.752,78.784,2026-03-20,2026,3,79,36.5,0
IMD-1805,Karnataka,South,16.481,74.105,2025-02-04,2025,2,35,36.0,0
IMD-1689,Chhattisgarh,Central,20.288,80.741,2022-11-13,2022,11,317,48.1,0
IMD-1210,Madhya Pradesh,Central,21.753,76.943,2025-02-09,2025,2,40,44.5,1
IMD-1296,Bihar,Indo-Gangetic Plain,25.511,83.546,2026-01-02,2026,1,2,43.5,0
IMD-1056,Rajasthan,Northwest,27.587,73.475,2021-04-24,2021,4,114,32.6,0
IMD-1185,Madhya Pradesh,Central,22.103,78.455,2023-01-31,2023,1,31,42.0,0
IMD-1277,Maharashtra,West,20.749,75.303,2020-03-13,2020,3,73,36.3,0
IMD-1220,Madhya Pradesh,Central,22.755,79.734,2021-09-13,2021,9,256,47.1,1
IMD-1178,Madhya Pradesh,Central,22.481,77.86,2021-04-06,2021,4,96,39.2,0
IMD-1706,Chhattisgarh,Central,20.046,81.026,2021-12-05,2021,12,339,46.1,0
IMD-1050,Rajasthan,Northwest,28.052,72.873,2021-01-21,2021,1,21,41.4,0
IMD-1874,Kerala,South,11.534,76.263,2022-03-14,2022,3,73,23.8,0
IMD-1498,Delhi,Northwest,29.667,76.858,2024-06-01,2024,6,153,34.9,0
IMD-1620,Punjab,Northwest,30.232,75.011,2026-10-04,2026,10,277,47.3,0
IMD-1216,Madhya Pradesh,Central,24.017,79.536,2022-09-19,2022,9,262,46.6,0
IMD-1332,Bihar,Indo-Gangetic Plain,24.513,83.391,2022-07-30,2022,7,211,39.5,0
IMD-1695,Chhattisgarh,Central,20.548,81.032,2022-08-11,2022,8,223,34.3,0
IMD-1540,Andhra Pradesh,South Peninsula,16.148,78.354,2020-12-07,2020,12,342,44.4,0
IMD-1100,Uttar Pradesh,Indo-Gangetic Plain,27.911,81.814,2022-10-13,2022,10,286,49.0,0
IMD-1086,Uttar Pradesh,Indo-Gangetic Plain,26.377,80.73,2021-04-18,2021,4,108,34.2,0
IMD-1094,Uttar Pradesh,Indo-Gangetic Plain,26.893,82.368,2026-06-22,2026,6,173,39.8,0
IMD-1036,Rajasthan,Northwest,26.269,76.123,2025-12-12,2025,12,346,49.0,0
IMD-1096,Uttar Pradesh,Indo-Gangetic Plain,26.57,81.668,2020-05-27,2020,5,148,35.8,0
IMD-1111,Uttar Pradesh,Indo-Gangetic Plain,27.248,79.202,2025-08-18,2025,8,230,41.4,0
IMD-1544,Andhra Pradesh,South Peninsula,14.465,79.422,2025-05-17,2025,5,137,31.8,0
IMD-1849,Tamil Nadu,South Peninsula,12.257,78.787,2024-05-22,2024,5,143,24.4,0
IMD-1006,Rajasthan,Northwest,27.92,72.465,2025-01-06,2025,1,6,48.6,0
IMD-1743,Jharkhand,East,22.813,85.45,2020-07-09,2020,7,191,32.9,0
IMD-1459,Haryana,Northwest,29.396,75.068,2021-08-07,2021,8,219,42.5,1
IMD-1038,Rajasthan,Northwest,26.324,75.907,2025-03-03,2025,3,62,41.2,0
IMD-1227,Maharashtra,West,20.755,76.23,2022-05-18,2022,5,138,30.9,0
IMD-1603,Telangana,South Peninsula,16.814,77.86,2025-04-19,2025,4,109,33.3,0
IMD-1591,Telangana,South Peninsula,18.451,80.235,2022-05-07,2022,5,127,27.9,0
IMD-1172,Madhya Pradesh,Central,23.045,78.691,2025-10-28,2025,10,301,48.5,0
IMD-1336,Bihar,Indo-Gangetic Plain,24.709,86.416,2021-01-21,2021,1,21,40.8,0
IMD-1425,Gujarat,West,22.055,72.9,2023-11-10,2023,11,314,44.3,0
IMD-1279,Maharashtra,West,18.212,76.226,2023-03-19,2023,3,78,36.3,0
IMD-1013,Rajasthan,Northwest,26.39,74.758,2026-03-21,2026,3,80,37.9,0
IMD-1225,Maharashtra,West,20.275,76.473,2025-10-08,2025,10,281,48.1,0
IMD-1483,Haryana,Northwest,30.464,76.101,2023-11-10,2023,11,314,49.7,0
IMD-1819,Tamil Nadu,South Peninsula,12.353,78.465,2026-12-07,2026,12,341,42.6,0
IMD-1301,Bihar,Indo-Gangetic Plain,26.192,83.349,2024-01-26,2024,1,26,39.5,0
IMD-1008,Rajasthan,Northwest,28.43,72.546,2025-07-18,2025,7,199,39.3,0
IMD-1875,Kerala,South,10.45,77.03,2020-07-26,2020,7,208,27.6,0
IMD-1851,Tamil Nadu,South Peninsula,12.327,78.308,2024-03-22,2024,3,82,32.4,0
IMD-1589,Telangana,South Peninsula,17.416,78.872,2024-06-17,2024,6,169,31.5,0
IMD-1518,Andhra Pradesh,South Peninsula,15.063,80.379,2022-01-18,2022,1,18,42.5,0
IMD-1827,Tamil Nadu,South Peninsula,11.807,78.556,2025-08-21,2025,8,233,39.5,0
IMD-1070,Rajasthan,Northwest,28.274,75.184,2026-11-28,2026,11,332,52.0,0
IMD-1356,Odisha,East,19.882,84.31,2026-01-09,2026,1,9,43.9,0
IMD-1816,Tamil Nadu,South Peninsula,11.362,80.672,2024-09-15,2024,9,259,36.8,0
IMD-1662,West Bengal,East,23.3,89.196,2026-04-27,2026,4,117,34.3,0
IMD-1610,Punjab,Northwest,31.281,75.249,2023-02-20,2023,2,51,35.5,0
IMD-1193,Madhya Pradesh,Central,24.271,77.432,2021-08-10,2021,8,222,38.6,0
IMD-1486,Haryana,Northwest,28.62,75.646,2024-06-19,2024,6,171,35.3,0
IMD-1102,Uttar Pradesh,Indo-Gangetic Plain,27.945,82.543,2021-10-03,2021,10,276,47.6,0
IMD-1445,Gujarat,West,20.913,70.884,2023-12-28,2023,12,362,45.7,0
IMD-1522,Andhra Pradesh,South Peninsula,16.522,79.649,2026-04-02,2026,4,92,34.0,0
IMD-1087,Uttar Pradesh,Indo-Gangetic Plain,28.212,81.512,2024-09-03,2024,9,247,43.2,0
IMD-1240,Maharashtra,West,18.389,74.952,2024-08-17,2024,8,230,40.2,0
IMD-1052,Rajasthan,Northwest,28.177,75.143,2023-11-14,2023,11,318,48.7,0
IMD-1156,Uttar Pradesh,Indo-Gangetic Plain,25.813,80.13,2021-12-25,2021,12,359,45.4,0
IMD-1781,Karnataka,South,14.637,75.558,2026-05-19,2026,5,139,30.6,0
IMD-1121,Uttar Pradesh,Indo-Gangetic Plain,27.321,81.35,2020-10-18,2020,10,292,44.8,0
IMD-1329,Bihar,Indo-Gangetic Plain,26.124,85.008,2026-11-11,2026,11,315,46.6,0
IMD-1830,Tamil Nadu,South Peninsula,10.237,76.774,2022-10-21,2022,10,294,41.3,0
IMD-1756,Jharkhand,East,24.212,86.239,2022-10-06,2022,10,279,47.7,0
IMD-1111,Uttar Pradesh,Indo-Gangetic Plain,27.248,79.202,2023-12-12,2023,12,346,46.8,0
IMD-1722,Chhattisgarh,Central,22.534,82.279,2025-07-23,2025,7,204,37.7,0
IMD-1191,Madhya Pradesh,Central,24.293,80.078,2023-11-20,2023,11,324,52.0,1
IMD-1740,Jharkhand,East,23.113,85.494,2020-03-04,2020,3,64,34.9,0
IMD-1884,Kerala,South,9.777,77.566,2020-05-27,2020,5,148,21.9,0
IMD-1766,Karnataka,South,16.258,76.462,2021-09-03,2021,9,246,37.9,0
IMD-1107,Uttar Pradesh,Indo-Gangetic Plain,27.051,79.901,2021-11-15,2021,11,319,44.3,0
IMD-1866,Kerala,South,11.348,77.164,2025-02-10,2025,2,41,34.0,0
IMD-1228,Maharashtra,West,18.307,77.367,2024-08-22,2024,8,235,39.9,0
IMD-1312,Bihar,Indo-Gangetic Plain,25.222,84.783,2020-09-23,2020,9,267,46.9,0
IMD-1833,Tamil Nadu,South Peninsula,11.213,80.178,2020-11-06,2020,11,311,43.6,0
IMD-1456,Haryana,Northwest,28.065,76.891,2026-10-11,2026,10,284,44.0,0
IMD-1599,Telangana,South Peninsula,16.468,78.603,2021-06-11,2021,6,162,30.9,0
IMD-1191,Madhya Pradesh,Central,24.293,80.078,2026-10-07,2026,10,280,46.9,0
IMD-1785,Karnataka,South,14.559,77.188,2025-04-24,2025,4,114,32.4,0
IMD-1626,Punjab,Northwest,29.993,75.224,2026-08-01,2026,8,213,38.6,0
IMD-1060,Rajasthan,Northwest,27.882,73.945,2025-04-17,2025,4,107,37.9,0
IMD-1619,Punjab,Northwest,31.659,73.38,2022-03-22,2022,3,81,40.7,1
IMD-1414,Gujarat,West,23.528,70.816,2025-08-12,2025,8,224,37.1,0
IMD-1041,Rajasthan,Northwest,26.361,75.413,2021-05-23,2021,5,143,32.1,0
IMD-1044,Rajasthan,Northwest,27.896,75.005,2022-09-19,2022,9,262,45.1,0
IMD-1212,Madhya Pradesh,Central,21.735,79.721,2024-04-03,2024,4,94,36.1,0
IMD-1842,Tamil Nadu,South Peninsula,11.393,78.816,2022-12-20,2022,12,354,36.8,0
IMD-1765,Karnataka,South,14.688,75.352,2023-03-10,2023,3,69,31.1,0
IMD-1453,Haryana,Northwest,29.804,74.387,2020-04-24,2020,4,115,31.5,0
IMD-1182,Madhya Pradesh,Central,24.094,78.192,2025-01-17,2025,1,17,48.1,1
IMD-1518,Andhra Pradesh,South Peninsula,15.063,80.379,2022-12-10,2022,12,344,47.1,0
IMD-1538,Andhra Pradesh,South Peninsula,16.633,81.492,2024-12-02,2024,12,337,41.7,0
IMD-1566,Andhra Pradesh,South Peninsula,14.66,81.121,2022-02-22,2022,2,53,37.6,0
IMD-1848,Tamil Nadu,South Peninsula,9.752,78.007,2022-08-12,2022,8,224,38.3,0
IMD-1586,Telangana,South Peninsula,18.76,79.585,2024-11-25,2024,11,330,48.3,0
IMD-1759,Jharkhand,East,23.242,86.895,2025-08-09,2025,8,221,36.8,0
IMD-1113,Uttar Pradesh,Indo-Gangetic Plain,27.966,81.13,2021-08-22,2021,8,234,41.9,0
IMD-1055,Rajasthan,Northwest,26.938,73.028,2020-12-27,2020,12,362,46.8,0
IMD-1276,Maharashtra,West,19.52,74.597,2026-04-05,2026,4,95,34.4,0
IMD-1297,Bihar,Indo-Gangetic Plain,24.179,86.0,2026-08-29,2026,8,241,43.0,0
IMD-1379,Odisha,East,21.958,84.404,2026-04-28,2026,4,118,36.6,0
IMD-1392,Odisha,East,21.365,86.603,2021-10-19,2021,10,292,48.9,0
IMD-1637,Punjab,Northwest,30.915,73.329,2024-03-14,2024,3,74,35.0,0
IMD-1339,Bihar,Indo-Gangetic Plain,25.529,83.338,2021-07-04,2021,7,185,32.1,0
IMD-1627,Punjab,Northwest,29.786,76.946,2023-02-27,2023,2,58,37.3,0
IMD-1471,Haryana,Northwest,28.551,75.272,2024-08-19,2024,8,232,38.6,0
IMD-1513,Andhra Pradesh,South Peninsula,14.752,78.992,2022-02-19,2022,2,50,34.2,0
IMD-1336,Bihar,Indo-Gangetic Plain,24.709,86.416,2021-02-09,2021,2,40,41.4,0
IMD-1090,Uttar Pradesh,Indo-Gangetic Plain,27.402,80.435,2026-09-07,2026,9,250,41.4,0
IMD-1740,Jharkhand,East,23.113,85.494,2024-09-17,2024,9,261,42.1,0
IMD-1062,Rajasthan,Northwest,26.459,73.87,2023-01-25,2023,1,25,46.9,0
IMD-1833,Tamil Nadu,South Peninsula,11.213,80.178,2025-09-02,2025,9,245,37.6,0
IMD-1749,Jharkhand,East,24.47,86.445,2020-11-30,2020,11,335,46.8,0
IMD-1017,Rajasthan,Northwest,26.092,74.204,2022-02-06,2022,2,37,40.8,0
IMD-1152,Uttar Pradesh,Indo-Gangetic Plain,28.107,81.075,2025-10-28,2025,10,301,48.7,0
IMD-1706,Chhattisgarh,Central,20.046,81.026,2026-05-12,2026,5,132,38.4,0
IMD-1882,Kerala,South,10.39,78.272,2023-03-19,2023,3,78,29.0,0
IMD-1360,Odisha,East,20.929,85.354,2025-04-02,2025,4,92,30.8,0
IMD-1124,Uttar Pradesh,Indo-Gangetic Plain,26.588,82.09,2026-12-08,2026,12,342,47.9,0
IMD-1166,Madhya Pradesh,Central,22.472,79.249,2021-01-29,2021,1,29,38.8,0
IMD-1242,Maharashtra,West,19.168,76.597,2024-06-12,2024,6,164,34.1,0
IMD-1475,Haryana,Northwest,27.903,78.079,2025-03-27,2025,3,86,37.7,0
IMD-1531,Andhra Pradesh,South Peninsula,17.378,77.82,2022-11-30,2022,11,334,47.0,0
IMD-1349,Odisha,East,21.074,84.557,2023-08-21,2023,8,233,40.2,0
IMD-1803,Karnataka,South,15.697,75.934,2021-12-17,2021,12,351,43.5,0
IMD-1456,Haryana,Northwest,28.065,76.891,2026-11-13,2026,11,317,49.9,0
IMD-1031,Rajasthan,Northwest,25.907,75.87,2025-03-25,2025,3,84,37.4,0
IMD-1304,Bihar,Indo-Gangetic Plain,24.472,84.469,2020-05-06,2020,5,127,32.7,0
IMD-1787,Karnataka,South,16.503,77.489,2021-03-18,2021,3,77,32.8,0
IMD-1404,Gujarat,West,22.275,71.671,2021-08-17,2021,8,229,37.0,0
IMD-1441,Gujarat,West,22.819,72.324,2022-06-15,2022,6,166,33.7,0
IMD-1594,Telangana,South Peninsula,18.531,78.429,2026-08-10,2026,8,222,38.9,0
IMD-1873,Kerala,South,9.487,75.675,2021-08-05,2021,8,217,27.4,0
IMD-1424,Gujarat,West,21.881,69.863,2024-05-22,2024,5,143,31.1,0
IMD-1246,Maharashtra,West,18.218,76.265,2022-09-17,2022,9,260,44.0,0
IMD-1389,Odisha,East,21.482,85.537,2025-06-02,2025,6,153,33.0,0
IMD-1557,Andhra Pradesh,South Peninsula,15.914,80.297,2021-06-25,2021,6,176,30.6,0
IMD-1072,Rajasthan,Northwest,26.743,75.844,2024-08-08,2024,8,221,41.7,0
IMD-1003,Rajasthan,Northwest,28.446,74.96,2024-12-28,2024,12,363,46.5,0
IMD-1260,Maharashtra,West,20.753,76.907,2020-09-15,2020,9,259,42.1,0
IMD-1348,Odisha,East,21.041,86.919,2024-05-01,2024,5,122,32.2,0
IMD-1075,Uttar Pradesh,Indo-Gangetic Plain,25.827,80.645,2026-12-28,2026,12,362,46.6,0
IMD-1118,Uttar Pradesh,Indo-Gangetic Plain,27.024,82.834,2022-05-06,2022,5,126,33.0,0
IMD-1596,Telangana,South Peninsula,18.662,77.246,2023-02-13,2023,2,44,41.2,0
IMD-1564,Andhra Pradesh,South Peninsula,15.026,79.776,2022-05-17,2022,5,137,28.4,0
IMD-1370,Odisha,East,19.662,83.872,2024-05-31,2024,5,152,30.3,0
IMD-1548,Andhra Pradesh,South Peninsula,15.142,78.645,2023-03-14,2023,3,73,35.2,0
IMD-1516,Andhra Pradesh,South Peninsula,14.739,80.155,2021-07-22,2021,7,203,35.4,0
IMD-1429,Gujarat,West,21.835,72.512,2023-03-14,2023,3,73,38.6,0
IMD-1317,Bihar,Indo-Gangetic Plain,26.105,86.748,2020-04-11,2020,4,102,37.5,0
IMD-1684,West Bengal,East,23.632,87.508,2025-10-20,2025,10,293,45.8,0
IMD-1275,Maharashtra,West,18.491,74.295,2024-11-26,2024,11,331,52.0,1
IMD-1546,Andhra Pradesh,South Peninsula,16.22,80.542,2024-04-09,2024,4,100,29.4,0
IMD-1761,Karnataka,South,14.493,74.446,2022-02-24,2022,2,55,33.6,0
IMD-1139,Uttar Pradesh,Indo-Gangetic Plain,25.53,80.432,2020-04-24,2020,4,115,29.0,0
IMD-1248,Maharashtra,West,18.965,73.816,2023-06-09,2023,6,160,34.6,0
IMD-1344,Odisha,East,22.301,84.185,2026-05-06,2026,5,126,37.4,0
IMD-1481,Haryana,Northwest,30.215,77.321,2021-02-17,2021,2,48,40.8,0
IMD-1857,Tamil Nadu,South Peninsula,9.972,79.138,2022-05-14,2022,5,134,28.4,0
IMD-1733,Jharkhand,East,22.803,84.025,2021-09-04,2021,9,247,41.6,0
IMD-1274,Maharashtra,West,19.916,74.54,2022-11-11,2022,11,315,47.5,0
IMD-1855,Tamil Nadu,South Peninsula,10.585,78.039,2021-09-12,2021,9,255,36.7,0
IMD-1202,Madhya Pradesh,Central,21.67,78.666,2024-09-24,2024,9,268,40.3,0
IMD-1349,Odisha,East,21.074,84.557,2023-07-23,2023,7,204,33.2,0
IMD-1857,Tamil Nadu,South Peninsula,9.972,79.138,2023-05-03,2023,5,123,25.8,0
IMD-1455,Haryana,Northwest,28.285,74.518,2026-06-07,2026,6,158,37.6,0
IMD-1069,Rajasthan,Northwest,28.338,73.533,2021-12-27,2021,12,361,45.3,0
IMD-1674,West Bengal,East,24.118,89.595,2023-03-20,2023,3,79,32.3,0
IMD-1658,West Bengal,East,22.426,86.99,2022-02-10,2022,2,41,37.0,0
IMD-1328,Bihar,Indo-Gangetic Plain,26.077,86.987,2024-10-02,2024,10,276,47.5,0
IMD-1819,Tamil Nadu,South Peninsula,12.353,78.465,2023-05-21,2023,5,141,26.3,0
IMD-1475,Haryana,Northwest,27.903,78.079,2020-09-07,2020,9,251,38.9,0
IMD-1268,Maharashtra,West,19.486,75.364,2025-02-10,2025,2,41,36.8,0
IMD-1874,Kerala,South,11.534,76.263,2021-09-04,2021,9,247,31.4,0
IMD-1504,Delhi,Northwest,29.593,76.264,2025-10-13,2025,10,286,45.3,0
IMD-1345,Odisha,East,19.717,85.635,2024-01-03,2024,1,3,46.6,0
IMD-1774,Karnataka,South,16.429,76.26,2021-07-28,2021,7,209,31.0,0
IMD-1636,Punjab,Northwest,30.681,73.667,2025-02-02,2025,2,33,40.4,0
IMD-1183,Madhya Pradesh,Central,23.307,77.838,2024-05-09,2024,5,130,32.9,0
IMD-1784,Karnataka,South,16.539,76.947,2021-11-25,2021,11,329,43.1,0
IMD-1460,Haryana,Northwest,29.82,75.427,2023-12-07,2023,12,341,45.1,0
IMD-1570,Telangana,South Peninsula,17.27,79.45,2024-04-05,2024,4,96,29.6,0
IMD-1603,Telangana,South Peninsula,16.814,77.86,2024-03-04,2024,3,64,37.2,0
IMD-1117,Uttar Pradesh,Indo-Gangetic Plain,27.321,79.67,2025-04-26,2025,4,116,34.4,0
IMD-1544,Andhra Pradesh,South Peninsula,14.465,79.422,2023-04-03,2023,4,93,32.4,0
IMD-1346,Odisha,East,21.159,84.333,2026-10-22,2026,10,295,47.7,0
IMD-1054,Rajasthan,Northwest,27.617,74.091,2020-03-15,2020,3,75,36.4,0
IMD-1735,Jharkhand,East,23.89,84.853,2023-03-23,2023,3,82,34.5,0
IMD-1003,Rajasthan,Northwest,28.446,74.96,2022-08-16,2022,8,228,40.0,0
IMD-1696,Chhattisgarh,Central,22.617,82.076,2023-07-31,2023,7,212,35.8,0
IMD-1197,Madhya Pradesh,Central,23.602,80.309,2024-11-05,2024,11,310,47.6,0
IMD-1618,Punjab,Northwest,32.189,74.948,2023-12-19,2023,12,353,47.9,0
IMD-1392,Odisha,East,21.365,86.603,2026-01-31,2026,1,31,41.2,0
IMD-1565,Andhra Pradesh,South Peninsula,15.403,81.521,2025-11-15,2025,11,319,50.5,1
IMD-1164,Madhya Pradesh,Central,23.115,79.022,2020-09-19,2020,9,263,48.8,1
IMD-1174,Madhya Pradesh,Central,24.378,79.025,2021-06-06,2021,6,157,31.6,0
IMD-1631,Punjab,Northwest,31.551,74.557,2020-10-29,2020,10,303,47.5,0
IMD-1804,Karnataka,South,16.378,76.624,2022-01-31,2022,1,31,38.4,0
IMD-1427,Gujarat,West,22.555,70.079,2020-01-17,2020,1,17,40.9,0
IMD-1258,Maharashtra,West,20.308,77.352,2025-05-05,2025,5,125,28.8,0
IMD-1070,Rajasthan,Northwest,28.274,75.184,2026-05-23,2026,5,143,41.0,1
IMD-1275,Maharashtra,West,18.491,74.295,2025-11-13,2025,11,317,47.0,0
IMD-1535,Andhra Pradesh,South Peninsula,14.753,80.036,2026-06-26,2026,6,177,38.7,0
IMD-1010,Rajasthan,Northwest,26.274,74.241,2024-07-20,2024,7,202,41.0,0
IMD-1734,Jharkhand,East,23.3,84.261,2022-01-15,2022,1,15,48.9,1
IMD-1136,Uttar Pradesh,Indo-Gangetic Plain,26.516,80.393,2020-09-27,2020,9,271,45.4,0
IMD-1246,Maharashtra,West,18.218,76.265,2022-11-25,2022,11,329,50.1,1
IMD-1329,Bihar,Indo-Gangetic Plain,26.124,85.008,2022-08-02,2022,8,214,37.7,0
IMD-1312,Bihar,Indo-Gangetic Plain,25.222,84.783,2021-06-22,2021,6,173,28.8,0
IMD-1522,Andhra Pradesh,South Peninsula,16.522,79.649,2021-07-18,2021,7,199,38.1,0
IMD-1311,Bihar,Indo-Gangetic Plain,24.147,87.12,2025-01-06,2025,1,6,43.7,0
IMD-1378,Odisha,East,20.558,85.652,2025-12-11,2025,12,345,48.1,0
IMD-1298,Bihar,Indo-Gangetic Plain,24.629,86.676,2026-01-15,2026,1,15,43.9,0
IMD-1086,Uttar Pradesh,Indo-Gangetic Plain,26.377,80.73,2023-12-13,2023,12,347,43.9,0
IMD-1884,Kerala,South,9.777,77.566,2021-06-30,2021,6,181,28.4,0
IMD-1411,Gujarat,West,22.905,71.719,2023-06-08,2023,6,159,33.0,0
IMD-1763,Karnataka,South,14.088,75.388,2022-03-04,2022,3,63,30.3,0
IMD-1281,Maharashtra,West,21.176,73.802,2020-09-16,2020,9,260,44.9,0
IMD-1220,Madhya Pradesh,Central,22.755,79.734,2022-05-16,2022,5,136,32.1,0
IMD-1853,Tamil Nadu,South Peninsula,11.411,77.383,2026-08-26,2026,8,238,39.5,0
IMD-1404,Gujarat,West,22.275,71.671,2024-06-26,2024,6,178,32.6,0
IMD-1750,Jharkhand,East,24.547,85.996,2023-06-18,2023,6,169,33.5,0
IMD-1471,Haryana,Northwest,28.551,75.272,2021-05-02,2021,5,122,31.2,0
IMD-1460,Haryana,Northwest,29.82,75.427,2021-03-10,2021,3,69,39.3,0
IMD-1158,Uttar Pradesh,Indo-Gangetic Plain,27.719,80.859,2023-09-29,2023,9,272,48.9,0
IMD-1505,Delhi,Northwest,28.93,75.246,2020-02-19,2020,2,50,40.5,0
IMD-1176,Madhya Pradesh,Central,23.905,78.033,2022-10-09,2022,10,282,49.6,0
IMD-1113,Uttar Pradesh,Indo-Gangetic Plain,27.966,81.13,2024-01-30,2024,1,30,40.2,0
IMD-1663,West Bengal,East,22.413,88.597,2020-07-31,2020,7,213,33.2,0
IMD-1597,Telangana,South Peninsula,17.489,76.707,2021-09-23,2021,9,266,39.2,0
IMD-1817,Tamil Nadu,South Peninsula,11.644,77.052,2022-08-26,2022,8,238,36.5,0
IMD-1062,Rajasthan,Northwest,26.459,73.87,2022-03-07,2022,3,66,37.2,0
IMD-1406,Gujarat,West,22.721,70.997,2025-01-05,2025,1,5,42.4,0
IMD-1302,Bihar,Indo-Gangetic Plain,25.422,85.24,2025-04-20,2025,4,110,30.4,0
IMD-1678,West Bengal,East,22.851,89.252,2021-04-18,2021,4,108,30.9,0
IMD-1110,Uttar Pradesh,Indo-Gangetic Plain,27.202,79.668,2023-04-25,2023,4,115,33.3,0
IMD-1118,Uttar Pradesh,Indo-Gangetic Plain,27.024,82.834,2025-07-16,2025,7,197,35.7,0
IMD-1639,Punjab,Northwest,31.102,75.622,2025-06-05,2025,6,156,30.5,0
IMD-1154,Uttar Pradesh,Indo-Gangetic Plain,26.463,82.342,2020-04-19,2020,4,110,38.3,0
IMD-1802,Karnataka,South,15.188,77.213,2023-04-20,2023,4,110,29.4,0
IMD-1613,Punjab,Northwest,31.666,74.218,2020-05-30,2020,5,151,29.2,0
IMD-1128,Uttar Pradesh,Indo-Gangetic Plain,27.588,79.361,2023-07-15,2023,7,196,35.9,0
IMD-1528,Andhra Pradesh,South Peninsula,15.509,78.76,2025-12-03,2025,12,337,41.9,0
IMD-1139,Uttar Pradesh,Indo-Gangetic Plain,25.53,80.432,2023-02-19,2023,2,50,39.7,0
IMD-1359,Odisha,East,22.181,86.982,2022-08-11,2022,8,223,35.6,0
IMD-1871,Kerala,South,12.195,75.617,2026-09-04,2026,9,247,39.3,0
IMD-1768,Karnataka,South,13.866,75.821,2023-01-13,2023,1,13,38.4,0
IMD-1888,Kerala,South,10.077,77.853,2021-10-16,2021,10,289,39.0,0
IMD-1167,Madhya Pradesh,Central,23.892,79.172,2023-03-26,2023,3,85,36.2,0
IMD-1518,Andhra Pradesh,South Peninsula,15.063,80.379,2020-04-21,2020,4,112,32.4,0
IMD-1034,Rajasthan,Northwest,27.751,73.251,2024-11-17,2024,11,322,51.8,0
IMD-1338,Bihar,Indo-Gangetic Plain,26.031,83.86,2024-01-08,2024,1,8,45.3,0
IMD-1703,Chhattisgarh,Central,20.687,82.227,2026-11-08,2026,11,312,49.4,0
IMD-1373,Odisha,East,20.605,83.602,2021-10-13,2021,10,286,43.2,0
IMD-1705,Chhattisgarh,Central,20.463,81.612,2026-04-04,2026,4,94,37.2,0
IMD-1177,Madhya Pradesh,Central,21.643,79.81,2024-02-21,2024,2,52,43.4,1
IMD-1057,Rajasthan,Northwest,27.464,73.164,2026-09-08,2026,9,251,51.8,1
IMD-1503,Delhi,Northwest,29.074,79.13,2024-07-12,2024,7,194,38.4,0
IMD-1855,Tamil Nadu,South Peninsula,10.585,78.039,2023-05-02,2023,5,122,24.8,0
IMD-1700,Chhattisgarh,Central,22.724,82.795,2024-12-04,2024,12,339,47.6,0
IMD-1707,Chhattisgarh,Central,20.076,82.907,2026-01-21,2026,1,21,41.1,0
IMD-1686,West Bengal,East,22.014,86.524,2022-04-25,2022,4,115,31.2,0
IMD-1384,Odisha,East,22.061,84.533,2025-04-08,2025,4,98,35.0,0
IMD-1243,Maharashtra,West,20.736,73.842,2025-03-13,2025,3,72,34.1,0
IMD-1871,Kerala,South,12.195,75.617,2023-11-30,2023,11,334,41.0,0
IMD-1163,Madhya Pradesh,Central,22.097,79.905,2026-10-15,2026,10,288,46.4,0
IMD-1119,Uttar Pradesh,Indo-Gangetic Plain,26.954,81.476,2022-02-21,2022,2,52,40.2,0
IMD-1133,Uttar Pradesh,Indo-Gangetic Plain,26.097,81.53,2020-11-14,2020,11,319,48.3,0
IMD-1599,Telangana,South Peninsula,16.468,78.603,2025-01-14,2025,1,14,43.5,0
IMD-1818,Tamil Nadu,South Peninsula,9.936,77.459,2024-09-27,2024,9,271,42.7,0
IMD-1232,Maharashtra,West,19.575,74.468,2024-03-16,2024,3,76,38.5,0
IMD-1001,Rajasthan,Northwest,26.158,73.852,2021-10-06,2021,10,279,52.0,1
IMD-1248,Maharashtra,West,18.965,73.816,2023-12-25,2023,12,359,43.4,0
IMD-1065,Rajasthan,Northwest,26.87,75.301,2022-03-06,2022,3,65,41.9,0
IMD-1319,Bihar,Indo-Gangetic Plain,24.706,85.28,2021-12-20,2021,12,354,44.0,0
IMD-1848,Tamil Nadu,South Peninsula,9.752,78.007,2026-11-22,2026,11,326,43.3,0
IMD-1682,West Bengal,East,24.476,89.174,2025-01-22,2025,1,22,40.0,0
IMD-1722,Chhattisgarh,Central,22.534,82.279,2025-10-01,2025,10,274,48.4,0
IMD-1239,Maharashtra,West,19.028,75.207,2022-10-25,2022,10,298,48.8,0
IMD-1578,Telangana,South Peninsula,17.284,80.216,2020-08-20,2020,8,233,39.3,0
IMD-1136,Uttar Pradesh,Indo-Gangetic Plain,26.516,80.393,2025-05-08,2025,5,128,31.5,0
IMD-1831,Tamil Nadu,South Peninsula,12.091,77.857,2020-11-16,2020,11,321,38.3,0
IMD-1353,Odisha,East,21.841,83.761,2020-12-01,2020,12,336,47.1,0
IMD-1317,Bihar,Indo-Gangetic Plain,26.105,86.748,2025-10-02,2025,10,275,49.9,1
